,AdministrativeDivision,Country,Latitude,Longitude,Deaths,Confirmed,Recovered,Date
19541,,Hungary,47.0,20.0,602.0,4696.0,3499.0,2020-08-09
19542,,Hungary,47.0,20.0,605.0,4731.0,3525.0,2020-08-10
19543,,Hungary,47.0,20.0,605.0,4746.0,3527.0,2020-08-11
19544,,Hungary,47.0,20.0,605.0,4768.0,3529.0,2020-08-12
19545,,Hungary,47.0,20.0,607.0,4813.0,3561.0,2020-08-13
19546,,Hungary,47.0,20.0,607.0,4853.0,3590.0,2020-08-14
19547,,Hungary,47.0,20.0,607.0,4877.0,3606.0,2020-08-15
19548,,Hungary,47.0,20.0,608.0,4916.0,3623.0,2020-08-16
19549,,Hungary,47.0,20.0,608.0,4946.0,3630.0,2020-08-17
19550,,Hungary,47.0,20.0,609.0,4970.0,3631.0,2020-08-18
19551,,Hungary,47.0,20.0,609.0,5002.0,3665.0,2020-08-19
19552,,Hungary,47.0,20.0,609.0,5046.0,3678.0,2020-08-20
19553,,Hungary,47.0,20.0,611.0,5098.0,3681.0,2020-08-21
19554,,Hungary,47.0,20.0,611.0,5133.0,3692.0,2020-08-22
19555,,Hungary,47.0,20.0,613.0,5155.0,3695.0,2020-08-23
19556,,Hungary,47.0,20.0,613.0,5191.0,3695.0,2020-08-24
19557,,Hungary,47.0,20.0,614.0,5215.0,3716.0,2020-08-25
19558,,Hungary,47.0,20.0,614.0,5288.0,3734.0,2020-08-26
19559,,Hungary,47.0,20.0,614.0,5379.0,3757.0,2020-08-27
19560,,Hungary,47.0,20.0,614.0,5511.0,3759.0,2020-08-28
19561,,Hungary,47.0,20.0,614.0,5669.0,3759.0,2020-08-29
19562,,Hungary,47.0,20.0,614.0,5961.0,3759.0,2020-08-30
19563,,Hungary,47.0,20.0,615.0,6139.0,3761.0,2020-08-31
19564,,Hungary,47.0,20.0,616.0,6257.0,3821.0,2020-09-01
19565,,Hungary,47.0,20.0,619.0,6622.0,3903.0,2020-09-02
19566,,Hungary,47.0,20.0,620.0,6923.0,3930.0,2020-09-03
19567,,Hungary,47.0,20.0,621.0,7382.0,3944.0,2020-09-04
19568,,Hungary,47.0,20.0,624.0,7892.0,3952.0,2020-09-05
19569,,Hungary,47.0,20.0,624.0,8387.0,3958.0,2020-09-06
19570,,Hungary,47.0,20.0,625.0,8963.0,3961.0,2020-09-07
19571,,Hungary,47.0,20.0,626.0,9304.0,3972.0,2020-09-08
19572,,Hungary,47.0,20.0,628.0,9715.0,3984.0,2020-09-09
19573,,Hungary,47.0,20.0,630.0,10191.0,3990.0,2020-09-10
19574,,Hungary,47.0,20.0,631.0,10909.0,4014.0,2020-09-11
19575,,Hungary,47.0,20.0,633.0,11825.0,4058.0,2020-09-12
19576,,Hungary,47.0,20.0,637.0,12309.0,4069.0,2020-09-13
19577,,Hungary,47.0,20.0,642.0,13153.0,4117.0,2020-09-14
19578,,Hungary,47.0,20.0,646.0,13879.0,4130.0,2020-09-15
19579,,Hungary,47.0,20.0,654.0,14460.0,4153.0,2020-09-16
19580,,Hungary,47.0,20.0,663.0,15170.0,4227.0,2020-09-17
19581,,Hungary,47.0,20.0,669.0,16111.0,4240.0,2020-09-18
19582,,Hungary,47.0,20.0,675.0,16920.0,4382.0,2020-09-19
19583,,Hungary,47.0,20.0,683.0,17990.0,4391.0,2020-09-20
19584,,Hungary,47.0,20.0,686.0,18866.0,4401.0,2020-09-21
19585,,Hungary,47.0,20.0,694.0,19499.0,4559.0,2020-09-22
19586,,Hungary,47.0,20.0,702.0,20450.0,4644.0,2020-09-23
19587,,Hungary,47.0,20.0,709.0,21200.0,4818.0,2020-09-24
19588,,Hungary,47.0,20.0,718.0,22127.0,4945.0,2020-09-25
19589,,Hungary,47.0,20.0,730.0,23077.0,5099.0,2020-09-26
19590,,Hungary,47.0,20.0,736.0,24014.0,5141.0,2020-09-27
19591,,Hungary,47.0,20.0,749.0,24716.0,5152.0,2020-09-28
19592,,Hungary,47.0,20.0,757.0,25567.0,5173.0,2020-09-29
19593,,Hungary,47.0,20.0,765.0,26461.0,5890.0,2020-09-30
19594,,Hungary,47.0,20.0,781.0,27309.0,6118.0,2020-10-01
19595,,Hungary,47.0,20.0,798.0,28631.0,6349.0,2020-10-02
19596,,Hungary,47.0,20.0,812.0,29717.0,6824.0,2020-10-03
19597,,Hungary,47.0,20.0,822.0,30575.0,7470.0,2020-10-04
19598,,Hungary,47.0,20.0,833.0,31480.0,8165.0,2020-10-05
19599,,Hungary,47.0,20.0,853.0,32298.0,8723.0,2020-10-06
19600,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,500.0,12276.0,0.0,2020-07-01
19601,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,503.0,12520.0,0.0,2020-07-02
19602,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,511.0,12776.0,0.0,2020-07-03
19603,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,513.0,13063.0,0.0,2020-07-04
19604,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,513.0,13256.0,0.0,2020-07-05
19605,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,515.0,13507.0,0.0,2020-07-06
19606,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,519.0,13727.0,0.0,2020-07-07
19607,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,527.0,14017.0,0.0,2020-07-08
19608,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,533.0,14251.0,0.0,2020-07-09
19609,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,539.0,14549.0,0.0,2020-07-10
19610,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,543.0,14773.0,0.0,2020-07-11
19611,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,545.0,15028.0,0.0,2020-07-12
19612,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,548.0,15291.0,0.0,2020-07-13
19613,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,551.0,15514.0,0.0,2020-07-14
19614,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,557.0,15841.0,0.0,2020-07-15
19615,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,562.0,16138.0,0.0,2020-07-16
19616,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,565.0,16456.0,0.0,2020-07-17
19617,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,569.0,16736.0,0.0,2020-07-18
19618,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,571.0,16971.0,0.0,2020-07-19
19619,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,578.0,17215.0,0.0,2020-07-20
19620,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,588.0,17517.0,0.0,2020-07-21
19621,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,591.0,17828.0,0.0,2020-07-22
19622,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,596.0,18163.0,0.0,2020-07-23
19623,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,601.0,18475.0,0.0,2020-07-24
19624,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,607.0,18788.0,0.0,2020-07-25
19625,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,614.0,19042.0,0.0,2020-07-26
19626,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,619.0,19502.0,0.0,2020-07-27
19627,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,626.0,19791.0,0.0,2020-07-28
19628,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,632.0,20136.0,0.0,2020-07-29
19629,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,635.0,20388.0,0.0,2020-07-30
19630,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,642.0,20600.0,0.0,2020-07-31
19631,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,651.0,20796.0,0.0,2020-08-01
19632,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,654.0,21016.0,0.0,2020-08-02
19633,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,655.0,21130.0,0.0,2020-08-03
19634,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,658.0,21340.0,0.0,2020-08-04
19635,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,667.0,21566.0,0.0,2020-08-05
19636,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,669.0,21773.0,0.0,2020-08-06
19637,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,675.0,21965.0,0.0,2020-08-07
19638,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,681.0,22115.0,0.0,2020-08-08
19639,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,685.0,22315.0,0.0,2020-08-09
19640,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,690.0,22444.0,0.0,2020-08-10
19641,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,693.0,22643.0,0.0,2020-08-11
19642,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,695.0,22816.0,0.0,2020-08-12
19643,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,697.0,22987.0,0.0,2020-08-13
19644,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,703.0,23160.0,0.0,2020-08-14
19645,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,711.0,23302.0,0.0,2020-08-15
19646,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,714.0,23408.0,0.0,2020-08-16
19647,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,718.0,23500.0,0.0,2020-08-17
19648,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,723.0,23579.0,0.0,2020-08-18
19649,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,729.0,23749.0,0.0,2020-08-19
19650,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,734.0,23951.0,0.0,2020-08-20
19651,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,739.0,24095.0,0.0,2020-08-21
19652,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,743.0,24302.0,0.0,2020-08-22
19653,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,745.0,24396.0,0.0,2020-08-23
19654,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,749.0,24542.0,0.0,2020-08-24
19655,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,752.0,24606.0,0.0,2020-08-25
19656,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,755.0,24732.0,0.0,2020-08-26
19657,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,764.0,24920.0,0.0,2020-08-27
19658,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,767.0,25042.0,0.0,2020-08-28
19659,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,769.0,25178.0,0.0,2020-08-29
19660,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,770.0,25283.0,0.0,2020-08-30
19661,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,779.0,25352.0,0.0,2020-08-31
19662,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,787.0,25460.0,0.0,2020-09-01
19663,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,790.0,25612.0,0.0,2020-09-02
19664,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,791.0,25812.0,0.0,2020-09-03
19665,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,794.0,25902.0,0.0,2020-09-04
19666,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,800.0,26048.0,0.0,2020-09-05
19667,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,803.0,26107.0,0.0,2020-09-06
19668,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,807.0,26144.0,0.0,2020-09-07
19669,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,807.0,26181.0,0.0,2020-09-08
19670,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,813.0,26268.0,0.0,2020-09-09
19671,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,816.0,26429.0,0.0,2020-09-10
19672,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,818.0,26563.0,0.0,2020-09-11
19673,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,821.0,26661.0,0.0,2020-09-12
19674,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,823.0,26761.0,0.0,2020-09-13
19675,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,823.0,26842.0,0.0,2020-09-14
19676,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,830.0,26923.0,0.0,2020-09-15
19677,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,832.0,27041.0,0.0,2020-09-16
19678,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,836.0,27199.0,0.0,2020-09-17
19679,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,841.0,27350.0,0.0,2020-09-18
19680,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,847.0,27512.0,0.0,2020-09-19
19681,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,849.0,27579.0,0.0,2020-09-20
19682,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,851.0,27683.0,0.0,2020-09-21
19683,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,854.0,27790.0,0.0,2020-09-22
19684,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,857.0,27987.0,0.0,2020-09-23
19685,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,859.0,28224.0,0.0,2020-09-24
19686,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,865.0,28487.0,0.0,2020-09-25
19687,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,870.0,28692.0,0.0,2020-09-26
19688,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,870.0,28844.0,0.0,2020-09-27
19689,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,873.0,28985.0,0.0,2020-09-28
19690,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,875.0,29157.0,0.0,2020-09-29
19691,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,877.0,29435.0,0.0,2020-09-30
19692,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,882.0,29661.0,0.0,2020-10-01
19693,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,887.0,30000.0,0.0,2020-10-02
19694,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,890.0,30296.0,0.0,2020-10-03
19695,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,892.0,30477.0,0.0,2020-10-04
19696,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,894.0,30632.0,0.0,2020-10-05
19697,NewMexico,UnitedStates,34.42741407660169,-106.10317519649904,894.0,30947.0,0.0,2020-10-06
19698,,Denmark,56.2639,9.5018,606.0,12794.0,11693.0,2020-07-01
19699,,Denmark,56.2639,9.5018,606.0,12815.0,11769.0,2020-07-02
19700,,Denmark,56.2639,9.5018,606.0,12832.0,11817.0,2020-07-03
19701,,Denmark,56.2639,9.5018,606.0,12832.0,11817.0,2020-07-04
19702,,Denmark,56.2639,9.5018,606.0,12832.0,11817.0,2020-07-05
19703,,Denmark,56.2639,9.5018,607.0,12878.0,11935.0,2020-07-06
19704,,Denmark,56.2639,9.5018,609.0,12888.0,11983.0,2020-07-07
19705,,Denmark,56.2639,9.5018,609.0,12900.0,12001.0,2020-07-08
19706,,Denmark,56.2639,9.5018,609.0,12916.0,12045.0,2020-07-09
19707,,Denmark,56.2639,9.5018,609.0,12946.0,12077.0,2020-07-10
19708,,Denmark,56.2639,9.5018,609.0,12946.0,12077.0,2020-07-11
19709,,Denmark,56.2639,9.5018,609.0,12946.0,12077.0,2020-07-12
19710,,Denmark,56.2639,9.5018,610.0,13037.0,12130.0,2020-07-13
19711,,Denmark,56.2639,9.5018,610.0,13061.0,12160.0,2020-07-14
19712,,Denmark,56.2639,9.5018,610.0,13092.0,12182.0,2020-07-15
19713,,Denmark,56.2639,9.5018,610.0,13124.0,12195.0,2020-07-16
19714,,Denmark,56.2639,9.5018,611.0,13173.0,12209.0,2020-07-17
19715,,Denmark,56.2639,9.5018,611.0,13173.0,12209.0,2020-07-18
19716,,Denmark,56.2639,9.5018,611.0,13173.0,12209.0,2020-07-19
19717,,Denmark,56.2639,9.5018,611.0,13262.0,12251.0,2020-07-20
19718,,Denmark,56.2639,9.5018,611.0,13302.0,12261.0,2020-07-21
19719,,Denmark,56.2639,9.5018,611.0,13350.0,12274.0,2020-07-22
19720,,Denmark,56.2639,9.5018,612.0,13390.0,12299.0,2020-07-23
19721,,Denmark,56.2639,9.5018,613.0,13438.0,12340.0,2020-07-24
19722,,Denmark,56.2639,9.5018,613.0,13438.0,12340.0,2020-07-25
19723,,Denmark,56.2639,9.5018,613.0,13438.0,12340.0,2020-07-26
19724,,Denmark,56.2639,9.5018,613.0,13547.0,12417.0,2020-07-27
19725,,Denmark,56.2639,9.5018,613.0,13577.0,12451.0,2020-07-28
19726,,Denmark,56.2639,9.5018,614.0,13634.0,12485.0,2020-07-29
19727,,Denmark,56.2639,9.5018,615.0,13725.0,12526.0,2020-07-30
19728,,Denmark,56.2639,9.5018,615.0,13789.0,12578.0,2020-07-31
19729,,Denmark,56.2639,9.5018,615.0,13789.0,12578.0,2020-08-01
19730,,Denmark,56.2639,9.5018,615.0,13789.0,12578.0,2020-08-02
19731,,Denmark,56.2639,9.5018,616.0,13996.0,12682.0,2020-08-03
19732,,Denmark,56.2639,9.5018,616.0,14073.0,12715.0,2020-08-04
19733,,Denmark,56.2639,9.5018,616.0,14185.0,12753.0,2020-08-05
19734,,Denmark,56.2639,9.5018,617.0,14306.0,12787.0,2020-08-06
19735,,Denmark,56.2639,9.5018,617.0,14442.0,12840.0,2020-08-07
19736,,Denmark,56.2639,9.5018,617.0,14442.0,12840.0,2020-08-08
19737,,Denmark,56.2639,9.5018,617.0,14442.0,12840.0,2020-08-09
19738,,Denmark,56.2639,9.5018,620.0,14815.0,12925.0,2020-08-10
19739,,Denmark,56.2639,9.5018,621.0,14959.0,12988.0,2020-08-11
19740,,Denmark,56.2639,9.5018,621.0,15070.0,13066.0,2020-08-12
19741,,Denmark,56.2639,9.5018,621.0,15214.0,13131.0,2020-08-13
19742,,Denmark,56.2639,9.5018,621.0,15379.0,13216.0,2020-08-14
19743,,Denmark,56.2639,9.5018,621.0,15483.0,13275.0,2020-08-15
19744,,Denmark,56.2639,9.5018,621.0,15617.0,13340.0,2020-08-16
19745,,Denmark,56.2639,9.5018,621.0,15740.0,13417.0,2020-08-17
19746,,Denmark,56.2639,9.5018,621.0,15855.0,13529.0,2020-08-18
19747,,Denmark,56.2639,9.5018,621.0,15940.0,13651.0,2020-08-19
19748,,Denmark,56.2639,9.5018,621.0,16056.0,13769.0,2020-08-20
19749,,Denmark,56.2639,9.5018,621.0,16127.0,13944.0,2020-08-21
19750,,Denmark,56.2639,9.5018,622.0,16239.0,13944.0,2020-08-22
19751,,Denmark,56.2639,9.5018,622.0,16317.0,14180.0,2020-08-23
19752,,Denmark,56.2639,9.5018,623.0,16397.0,14310.0,2020-08-24
19753,,Denmark,56.2639,9.5018,623.0,16480.0,14465.0,2020-08-25
19754,,Denmark,56.2639,9.5018,623.0,16537.0,14603.0,2020-08-26
19755,,Denmark,56.2639,9.5018,624.0,16627.0,14763.0,2020-08-27
19756,,Denmark,56.2639,9.5018,624.0,16700.0,14877.0,2020-08-28
19757,,Denmark,56.2639,9.5018,624.0,16779.0,14989.0,2020-08-29
19758,,Denmark,56.2639,9.5018,624.0,16891.0,15116.0,2020-08-30
19759,,Denmark,56.2639,9.5018,624.0,16985.0,15205.0,2020-08-31
19760,,Denmark,56.2639,9.5018,625.0,17084.0,15300.0,2020-09-01
19761,,Denmark,56.2639,9.5018,626.0,17195.0,15413.0,2020-09-02
19762,,Denmark,56.2639,9.5018,626.0,17374.0,15499.0,2020-09-03
19763,,Denmark,56.2639,9.5018,627.0,17547.0,15586.0,2020-09-04
19764,,Denmark,56.2639,9.5018,627.0,17736.0,15671.0,2020-09-05
19765,,Denmark,56.2639,9.5018,627.0,17883.0,15760.0,2020-09-06
19766,,Denmark,56.2639,9.5018,628.0,18113.0,15833.0,2020-09-07
19767,,Denmark,56.2639,9.5018,628.0,18356.0,15907.0,2020-09-08
19768,,Denmark,56.2639,9.5018,628.0,18607.0,15990.0,2020-09-09
19769,,Denmark,56.2639,9.5018,629.0,18924.0,16069.0,2020-09-10
19770,,Denmark,56.2639,9.5018,629.0,19216.0,16139.0,2020-09-11
19771,,Denmark,56.2639,9.5018,630.0,19557.0,16247.0,2020-09-12
19772,,Denmark,56.2639,9.5018,631.0,19890.0,16333.0,2020-09-13
19773,,Denmark,56.2639,9.5018,633.0,20237.0,16437.0,2020-09-14
19774,,Denmark,56.2639,9.5018,633.0,20571.0,16557.0,2020-09-15
19775,,Denmark,56.2639,9.5018,633.0,20571.0,16557.0,2020-09-16
19776,,Denmark,56.2639,9.5018,635.0,21393.0,16918.0,2020-09-17
19777,,Denmark,56.2639,9.5018,635.0,21847.0,17110.0,2020-09-18
19778,,Denmark,56.2639,9.5018,635.0,22436.0,17316.0,2020-09-19
19779,,Denmark,56.2639,9.5018,638.0,22905.0,17514.0,2020-09-20
19780,,Denmark,56.2639,9.5018,640.0,23323.0,17738.0,2020-09-21
19781,,Denmark,56.2639,9.5018,641.0,23799.0,18035.0,2020-09-22
19782,,Denmark,56.2639,9.5018,643.0,24357.0,18359.0,2020-09-23
19783,,Denmark,56.2639,9.5018,645.0,24916.0,18646.0,2020-09-24
19784,,Denmark,56.2639,9.5018,647.0,25594.0,19010.0,2020-09-25
19785,,Denmark,56.2639,9.5018,648.0,26213.0,19350.0,2020-09-26
19786,,Denmark,56.2639,9.5018,649.0,26637.0,19650.0,2020-09-27
19787,,Denmark,56.2639,9.5018,649.0,27072.0,19942.0,2020-09-28
19788,,Denmark,56.2639,9.5018,650.0,27464.0,20320.0,2020-09-29
19789,,Denmark,56.2639,9.5018,650.0,27998.0,20754.0,2020-09-30
19790,,Denmark,56.2639,9.5018,651.0,28396.0,21309.0,2020-10-01
19791,,Denmark,56.2639,9.5018,652.0,28932.0,21824.0,2020-10-02
19792,,Denmark,56.2639,9.5018,654.0,29302.0,22297.0,2020-10-03
19793,,Denmark,56.2639,9.5018,658.0,29680.0,22716.0,2020-10-04
19794,,Denmark,56.2639,9.5018,659.0,30057.0,23122.0,2020-10-05
19795,,Denmark,56.2639,9.5018,663.0,30379.0,23655.0,2020-10-06
19796,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,101.0,13048.0,7614.0,2020-07-01
19797,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,107.0,13272.0,7737.0,2020-07-02
19798,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,114.0,13499.0,7936.0,2020-07-03
19799,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,119.0,13767.0,8197.0,2020-07-04
19800,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,124.0,14033.0,8342.0,2020-07-05
19801,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,131.0,14303.0,8442.0,2020-07-06
19802,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,138.0,14529.0,8726.0,2020-07-07
19803,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,141.0,14792.0,9008.0,2020-07-08
19804,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,144.0,15068.0,9243.0,2020-07-09
19805,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,154.0,15343.0,9522.0,2020-07-10
19806,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,156.0,15623.0,9828.0,2020-07-11
19807,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,157.0,15909.0,9896.0,2020-07-12
19808,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,163.0,16127.0,9964.0,2020-07-13
19809,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,172.0,16372.0,10323.0,2020-07-14
19810,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,175.0,16635.0,10614.0,2020-07-15
19811,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,179.0,16984.0,10937.0,2020-07-16
19812,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,188.0,17285.0,11273.0,2020-07-17
19813,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,193.0,17544.0,11616.0,2020-07-18
19814,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,193.0,17789.0,11786.0,2020-07-19
19815,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,195.0,18023.0,12092.0,2020-07-20
19816,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,205.0,18250.0,12496.0,2020-07-21
19817,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,210.0,18484.0,12921.0,2020-07-22
19818,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,213.0,18733.0,13365.0,2020-07-23
19819,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,220.0,18981.0,13816.0,2020-07-24
19820,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,231.0,19232.0,14232.0,2020-07-25
19821,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,236.0,19473.0,14358.0,2020-07-26
19822,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,240.0,19725.0,14502.0,2020-07-27
19823,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,243.0,19934.0,15011.0,2020-07-28
19824,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,251.0,20157.0,15635.0,2020-07-29
19825,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,264.0,20372.0,16375.0,2020-07-30
19826,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,270.0,20582.0,16981.0,2020-07-31
19827,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,276.0,20784.0,17678.0,2020-08-01
19828,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,281.0,20983.0,17834.0,2020-08-02
19829,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,285.0,21179.0,17941.0,2020-08-03
19830,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,294.0,21361.0,18037.0,2020-08-04
19831,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,300.0,21542.0,18129.0,2020-08-05
19832,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,307.0,21725.0,18224.0,2020-08-06
19833,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,315.0,21905.0,18314.0,2020-08-07
19834,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,322.0,22083.0,18398.0,2020-08-08
19835,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,327.0,22267.0,18480.0,2020-08-09
19836,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,337.0,22446.0,18560.0,2020-08-10
19837,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,342.0,22614.0,18642.0,2020-08-11
19838,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,351.0,22781.0,18725.0,2020-08-12
19839,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,358.0,22943.0,18803.0,2020-08-13
19840,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,362.0,23097.0,18878.0,2020-08-14
19841,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,367.0,23255.0,18955.0,2020-08-15
19842,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,369.0,23405.0,19031.0,2020-08-16
19843,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,374.0,23546.0,19102.0,2020-08-17
19844,Sverdlovsk,Russia,58.61636783499347,61.562120634397886,376.0,23695.0,19176.0,2020-08-18
